group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
Insertion Sort,C,10,,,491678.0,ns,4737
Insertion Sort,C,10,,,987027.0,ns,9474
Insertion Sort,C,10,,,1486342.0,ns,14211
Insertion Sort,C,10,,,1964408.0,ns,18948
Insertion Sort,C,10,,,2475459.0,ns,23685
Insertion Sort,C,10,,,3124253.0,ns,28422
Insertion Sort,C,10,,,3652454.0,ns,33159
Insertion Sort,C,10,,,4148229.0,ns,37896
Insertion Sort,C,10,,,4745299.0,ns,42633
Insertion Sort,C,10,,,5337399.0,ns,47370
Insertion Sort,C,10,,,5862487.0,ns,52107
Insertion Sort,C,10,,,6387490.0,ns,56844
Insertion Sort,C,10,,,6928210.0,ns,61581
Insertion Sort,C,10,,,7433202.0,ns,66318
Insertion Sort,C,10,,,7942356.0,ns,71055
Insertion Sort,C,10,,,8481772.0,ns,75792
Insertion Sort,C,10,,,9011795.0,ns,80529
Insertion Sort,C,10,,,9550890.0,ns,85266
Insertion Sort,C,10,,,10122974.0,ns,90003
Insertion Sort,C,10,,,10592086.0,ns,94740
Insertion Sort,C,10,,,11134038.0,ns,99477
Insertion Sort,C,10,,,11680694.0,ns,104214
Insertion Sort,C,10,,,12231909.0,ns,108951
Insertion Sort,C,10,,,12749697.0,ns,113688
Insertion Sort,C,10,,,13284643.0,ns,118425
Insertion Sort,C,10,,,13738976.0,ns,123162
Insertion Sort,C,10,,,13885725.0,ns,127899
Insertion Sort,C,10,,,14478909.0,ns,132636
Insertion Sort,C,10,,,14820075.0,ns,137373
Insertion Sort,C,10,,,15370317.0,ns,142110
Insertion Sort,C,10,,,16079294.0,ns,146847
Insertion Sort,C,10,,,16920483.0,ns,151584
Insertion Sort,C,10,,,17414137.0,ns,156321
Insertion Sort,C,10,,,17871614.0,ns,161058
Insertion Sort,C,10,,,18461887.0,ns,165795
Insertion Sort,C,10,,,18961305.0,ns,170532
Insertion Sort,C,10,,,19421601.0,ns,175269
Insertion Sort,C,10,,,19999808.0,ns,180006
Insertion Sort,C,10,,,20498373.0,ns,184743
Insertion Sort,C,10,,,20715557.0,ns,189480
Insertion Sort,C,10,,,20893989.0,ns,194217
Insertion Sort,C,10,,,21341971.0,ns,198954
Insertion Sort,C,10,,,21932113.0,ns,203691
Insertion Sort,C,10,,,23090477.0,ns,208428
Insertion Sort,C,10,,,23636408.0,ns,213165
Insertion Sort,C,10,,,24100438.0,ns,217902
Insertion Sort,C,10,,,24684518.0,ns,222639
Insertion Sort,C,10,,,25223359.0,ns,227376
Insertion Sort,C,10,,,25650325.0,ns,232113
Insertion Sort,C,10,,,25475829.0,ns,236850
Insertion Sort,C,10,,,25962229.0,ns,241587
Insertion Sort,C,10,,,27013478.0,ns,246324
Insertion Sort,C,10,,,27854909.0,ns,251061
Insertion Sort,C,10,,,28496878.0,ns,255798
Insertion Sort,C,10,,,28868374.0,ns,260535
Insertion Sort,C,10,,,29439128.0,ns,265272
Insertion Sort,C,10,,,29901844.0,ns,270009
Insertion Sort,C,10,,,29721495.0,ns,274746
Insertion Sort,C,10,,,30045723.0,ns,279483
Insertion Sort,C,10,,,31046137.0,ns,284220
Insertion Sort,C,10,,,32058952.0,ns,288957
Insertion Sort,C,10,,,32708797.0,ns,293694
Insertion Sort,C,10,,,33005868.0,ns,298431
Insertion Sort,C,10,,,33587654.0,ns,303168
Insertion Sort,C,10,,,33954367.0,ns,307905
Insertion Sort,C,10,,,33817895.0,ns,312642
Insertion Sort,C,10,,,35231604.0,ns,317379
Insertion Sort,C,10,,,35662298.0,ns,322116
Insertion Sort,C,10,,,36190516.0,ns,326853
Insertion Sort,C,10,,,36770423.0,ns,331590
Insertion Sort,C,10,,,36560804.0,ns,336327
Insertion Sort,C,10,,,37788925.0,ns,341064
Insertion Sort,C,10,,,38679125.0,ns,345801
Insertion Sort,C,10,,,39287478.0,ns,350538
Insertion Sort,C,10,,,39793033.0,ns,355275
Insertion Sort,C,10,,,39624657.0,ns,360012
Insertion Sort,C,10,,,39557779.0,ns,364749
Insertion Sort,C,10,,,40993178.0,ns,369486
Insertion Sort,C,10,,,41908006.0,ns,374223
Insertion Sort,C,10,,,42477128.0,ns,378960
Insertion Sort,C,10,,,42956474.0,ns,383697
Insertion Sort,C,10,,,42455659.0,ns,388434
Insertion Sort,C,10,,,42988395.0,ns,393171
Insertion Sort,C,10,,,44522824.0,ns,397908
Insertion Sort,C,10,,,45156845.0,ns,402645
Insertion Sort,C,10,,,45563905.0,ns,407382
Insertion Sort,C,10,,,44961203.0,ns,412119
Insertion Sort,C,10,,,46128241.0,ns,416856
Insertion Sort,C,10,,,47162522.0,ns,421593
Insertion Sort,C,10,,,47767535.0,ns,426330
Insertion Sort,C,10,,,47799114.0,ns,431067
Insertion Sort,C,10,,,47468680.0,ns,435804
Insertion Sort,C,10,,,49188384.0,ns,440541
Insertion Sort,C,10,,,49766777.0,ns,445278
Insertion Sort,C,10,,,50409449.0,ns,450015
Insertion Sort,C,10,,,49976996.0,ns,454752
Insertion Sort,C,10,,,50767683.0,ns,459489
Insertion Sort,C,10,,,52019498.0,ns,464226
Insertion Sort,C,10,,,52498494.0,ns,468963
Insertion Sort,C,10,,,52321115.0,ns,473700
