group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
Selection Sort,Rust,1000,,,971758.0,ns,4
Selection Sort,Rust,1000,,,1935907.0,ns,8
Selection Sort,Rust,1000,,,2905290.0,ns,12
Selection Sort,Rust,1000,,,3892284.0,ns,16
Selection Sort,Rust,1000,,,4861696.0,ns,20
Selection Sort,Rust,1000,,,5831602.0,ns,24
Selection Sort,Rust,1000,,,6783326.0,ns,28
Selection Sort,Rust,1000,,,7779442.0,ns,32
Selection Sort,Rust,1000,,,8747566.0,ns,36
Selection Sort,Rust,1000,,,9715648.0,ns,40
Selection Sort,Rust,1000,,,10667541.0,ns,44
Selection Sort,Rust,1000,,,11634632.0,ns,48
Selection Sort,Rust,1000,,,12595769.0,ns,52
Selection Sort,Rust,1000,,,13610007.0,ns,56
Selection Sort,Rust,1000,,,14567500.0,ns,60
Selection Sort,Rust,1000,,,15482347.0,ns,64
Selection Sort,Rust,1000,,,16445332.0,ns,68
Selection Sort,Rust,1000,,,17467987.0,ns,72
Selection Sort,Rust,1000,,,18457818.0,ns,76
Selection Sort,Rust,1000,,,19410912.0,ns,80
Selection Sort,Rust,1000,,,20412193.0,ns,84
Selection Sort,Rust,1000,,,21358400.0,ns,88
Selection Sort,Rust,1000,,,22309018.0,ns,92
Selection Sort,Rust,1000,,,23293605.0,ns,96
Selection Sort,Rust,1000,,,24271810.0,ns,100
Selection Sort,Rust,1000,,,25278487.0,ns,104
Selection Sort,Rust,1000,,,26204154.0,ns,108
Selection Sort,Rust,1000,,,27161005.0,ns,112
Selection Sort,Rust,1000,,,28127583.0,ns,116
Selection Sort,Rust,1000,,,29105939.0,ns,120
Selection Sort,Rust,1000,,,30098304.0,ns,124
Selection Sort,Rust,1000,,,31071731.0,ns,128
Selection Sort,Rust,1000,,,32037035.0,ns,132
Selection Sort,Rust,1000,,,33004698.0,ns,136
Selection Sort,Rust,1000,,,34013721.0,ns,140
Selection Sort,Rust,1000,,,34895460.0,ns,144
Selection Sort,Rust,1000,,,35941972.0,ns,148
Selection Sort,Rust,1000,,,36871795.0,ns,152
Selection Sort,Rust,1000,,,37851984.0,ns,156
Selection Sort,Rust,1000,,,38778275.0,ns,160
Selection Sort,Rust,1000,,,39846878.0,ns,164
Selection Sort,Rust,1000,,,40668638.0,ns,168
Selection Sort,Rust,1000,,,41747967.0,ns,172
Selection Sort,Rust,1000,,,42722704.0,ns,176
Selection Sort,Rust,1000,,,43699298.0,ns,180
Selection Sort,Rust,1000,,,44675195.0,ns,184
Selection Sort,Rust,1000,,,45582252.0,ns,188
Selection Sort,Rust,1000,,,46603922.0,ns,192
Selection Sort,Rust,1000,,,47533972.0,ns,196
Selection Sort,Rust,1000,,,48537512.0,ns,200
Selection Sort,Rust,1000,,,49527983.0,ns,204
Selection Sort,Rust,1000,,,50514702.0,ns,208
Selection Sort,Rust,1000,,,51447526.0,ns,212
Selection Sort,Rust,1000,,,52459780.0,ns,216
Selection Sort,Rust,1000,,,53345130.0,ns,220
Selection Sort,Rust,1000,,,54387816.0,ns,224
Selection Sort,Rust,1000,,,55374791.0,ns,228
Selection Sort,Rust,1000,,,56291573.0,ns,232
Selection Sort,Rust,1000,,,57257334.0,ns,236
Selection Sort,Rust,1000,,,58162016.0,ns,240
Selection Sort,Rust,1000,,,59260648.0,ns,244
Selection Sort,Rust,1000,,,60173756.0,ns,248
Selection Sort,Rust,1000,,,61159695.0,ns,252
Selection Sort,Rust,1000,,,62109047.0,ns,256
Selection Sort,Rust,1000,,,63192916.0,ns,260
Selection Sort,Rust,1000,,,63979223.0,ns,264
Selection Sort,Rust,1000,,,65077921.0,ns,268
Selection Sort,Rust,1000,,,66076428.0,ns,272
Selection Sort,Rust,1000,,,66957126.0,ns,276
Selection Sort,Rust,1000,,,67940019.0,ns,280
Selection Sort,Rust,1000,,,68896458.0,ns,284
Selection Sort,Rust,1000,,,69884741.0,ns,288
Selection Sort,Rust,1000,,,70882988.0,ns,292
Selection Sort,Rust,1000,,,71832014.0,ns,296
Selection Sort,Rust,1000,,,72825163.0,ns,300
Selection Sort,Rust,1000,,,73833852.0,ns,304
Selection Sort,Rust,1000,,,74854561.0,ns,308
Selection Sort,Rust,1000,,,75724760.0,ns,312
Selection Sort,Rust,1000,,,76655208.0,ns,316
Selection Sort,Rust,1000,,,77688578.0,ns,320
Selection Sort,Rust,1000,,,78636903.0,ns,324
Selection Sort,Rust,1000,,,79613645.0,ns,328
Selection Sort,Rust,1000,,,80552773.0,ns,332
Selection Sort,Rust,1000,,,81550802.0,ns,336
Selection Sort,Rust,1000,,,82565899.0,ns,340
Selection Sort,Rust,1000,,,83513891.0,ns,344
Selection Sort,Rust,1000,,,84486044.0,ns,348
Selection Sort,Rust,1000,,,85450520.0,ns,352
Selection Sort,Rust,1000,,,86396347.0,ns,356
Selection Sort,Rust,1000,,,87482589.0,ns,360
Selection Sort,Rust,1000,,,88421093.0,ns,364
Selection Sort,Rust,1000,,,89377468.0,ns,368
Selection Sort,Rust,1000,,,90301550.0,ns,372
Selection Sort,Rust,1000,,,91265035.0,ns,376
Selection Sort,Rust,1000,,,92241376.0,ns,380
Selection Sort,Rust,1000,,,93269001.0,ns,384
Selection Sort,Rust,1000,,,94258671.0,ns,388
Selection Sort,Rust,1000,,,95096584.0,ns,392
Selection Sort,Rust,1000,,,96110353.0,ns,396
Selection Sort,Rust,1000,,,96948821.0,ns,400
