group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
C insertion_sort 10000,,,,,1244220.0,ns,8
C insertion_sort 10000,,,,,2400065.0,ns,16
C insertion_sort 10000,,,,,3627283.0,ns,24
C insertion_sort 10000,,,,,4838962.0,ns,32
C insertion_sort 10000,,,,,6038688.0,ns,40
C insertion_sort 10000,,,,,6832931.0,ns,48
C insertion_sort 10000,,,,,7393375.0,ns,56
C insertion_sort 10000,,,,,8869793.0,ns,64
C insertion_sort 10000,,,,,10234150.0,ns,72
C insertion_sort 10000,,,,,10804342.0,ns,80
C insertion_sort 10000,,,,,11897567.0,ns,88
C insertion_sort 10000,,,,,13776714.0,ns,96
C insertion_sort 10000,,,,,14799676.0,ns,104
C insertion_sort 10000,,,,,17275759.0,ns,112
C insertion_sort 10000,,,,,18052253.0,ns,120
C insertion_sort 10000,,,,,19042857.0,ns,128
C insertion_sort 10000,,,,,19297737.0,ns,136
C insertion_sort 10000,,,,,20066539.0,ns,144
C insertion_sort 10000,,,,,22814102.0,ns,152
C insertion_sort 10000,,,,,22128032.0,ns,160
C insertion_sort 10000,,,,,21459188.0,ns,168
C insertion_sort 10000,,,,,26803065.0,ns,176
C insertion_sort 10000,,,,,25346800.0,ns,184
C insertion_sort 10000,,,,,25338932.0,ns,192
C insertion_sort 10000,,,,,28296979.0,ns,200
C insertion_sort 10000,,,,,29373769.0,ns,208
C insertion_sort 10000,,,,,29529983.0,ns,216
C insertion_sort 10000,,,,,31407635.0,ns,224
C insertion_sort 10000,,,,,33576994.0,ns,232
C insertion_sort 10000,,,,,33452634.0,ns,240
C insertion_sort 10000,,,,,35363456.0,ns,248
C insertion_sort 10000,,,,,36129766.0,ns,256
C insertion_sort 10000,,,,,34035086.0,ns,264
C insertion_sort 10000,,,,,37892233.0,ns,272
C insertion_sort 10000,,,,,37770343.0,ns,280
C insertion_sort 10000,,,,,38894620.0,ns,288
C insertion_sort 10000,,,,,38111176.0,ns,296
C insertion_sort 10000,,,,,42588972.0,ns,304
C insertion_sort 10000,,,,,43152854.0,ns,312
C insertion_sort 10000,,,,,44800902.0,ns,320
C insertion_sort 10000,,,,,48077130.0,ns,328
C insertion_sort 10000,,,,,46781498.0,ns,336
C insertion_sort 10000,,,,,45682807.0,ns,344
C insertion_sort 10000,,,,,50010552.0,ns,352
C insertion_sort 10000,,,,,51685686.0,ns,360
C insertion_sort 10000,,,,,49192792.0,ns,368
C insertion_sort 10000,,,,,51503292.0,ns,376
C insertion_sort 10000,,,,,56411599.0,ns,384
C insertion_sort 10000,,,,,51091437.0,ns,392
C insertion_sort 10000,,,,,52144931.0,ns,400
C insertion_sort 10000,,,,,58047834.0,ns,408
C insertion_sort 10000,,,,,58113835.0,ns,416
C insertion_sort 10000,,,,,57012824.0,ns,424
C insertion_sort 10000,,,,,58509329.0,ns,432
C insertion_sort 10000,,,,,64026063.0,ns,440
C insertion_sort 10000,,,,,57978509.0,ns,448
C insertion_sort 10000,,,,,61378992.0,ns,456
C insertion_sort 10000,,,,,65865051.0,ns,464
C insertion_sort 10000,,,,,63711156.0,ns,472
C insertion_sort 10000,,,,,73275453.0,ns,480
C insertion_sort 10000,,,,,69467159.0,ns,488
C insertion_sort 10000,,,,,71244424.0,ns,496
C insertion_sort 10000,,,,,73762733.0,ns,504
C insertion_sort 10000,,,,,73573270.0,ns,512
C insertion_sort 10000,,,,,68949300.0,ns,520
C insertion_sort 10000,,,,,76317616.0,ns,528
C insertion_sort 10000,,,,,79052964.0,ns,536
C insertion_sort 10000,,,,,77727453.0,ns,544
C insertion_sort 10000,,,,,78273051.0,ns,552
C insertion_sort 10000,,,,,79232091.0,ns,560
C insertion_sort 10000,,,,,78687427.0,ns,568
C insertion_sort 10000,,,,,81366220.0,ns,576
C insertion_sort 10000,,,,,85851129.0,ns,584
C insertion_sort 10000,,,,,82124777.0,ns,592
C insertion_sort 10000,,,,,87019460.0,ns,600
C insertion_sort 10000,,,,,83069948.0,ns,608
C insertion_sort 10000,,,,,82537688.0,ns,616
C insertion_sort 10000,,,,,82542603.0,ns,624
C insertion_sort 10000,,,,,84093135.0,ns,632
C insertion_sort 10000,,,,,89527751.0,ns,640
C insertion_sort 10000,,,,,91580221.0,ns,648
C insertion_sort 10000,,,,,87287910.0,ns,656
C insertion_sort 10000,,,,,91251868.0,ns,664
C insertion_sort 10000,,,,,90746680.0,ns,672
C insertion_sort 10000,,,,,94673118.0,ns,680
C insertion_sort 10000,,,,,96438997.0,ns,688
C insertion_sort 10000,,,,,95739563.0,ns,696
C insertion_sort 10000,,,,,97644802.0,ns,704
C insertion_sort 10000,,,,,99221050.0,ns,712
C insertion_sort 10000,,,,,97518181.0,ns,720
C insertion_sort 10000,,,,,103961259.0,ns,728
C insertion_sort 10000,,,,,97707249.0,ns,736
C insertion_sort 10000,,,,,103956031.0,ns,744
C insertion_sort 10000,,,,,107304026.0,ns,752
C insertion_sort 10000,,,,,98295735.0,ns,760
C insertion_sort 10000,,,,,101621054.0,ns,768
C insertion_sort 10000,,,,,101122776.0,ns,776
C insertion_sort 10000,,,,,109383839.0,ns,784
C insertion_sort 10000,,,,,111895743.0,ns,792
C insertion_sort 10000,,,,,110116438.0,ns,800
