group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
Selection Sort,Rust,10000,,,58223886.0,ns,3
Selection Sort,Rust,10000,,,57523400.0,ns,3
Selection Sort,Rust,10000,,,57456328.0,ns,3
Selection Sort,Rust,10000,,,57463804.0,ns,3
Selection Sort,Rust,10000,,,57463682.0,ns,3
Selection Sort,Rust,10000,,,57427479.0,ns,3
Selection Sort,Rust,10000,,,57429837.0,ns,3
Selection Sort,Rust,10000,,,57438420.0,ns,3
Selection Sort,Rust,10000,,,57457930.0,ns,3
Selection Sort,Rust,10000,,,57468740.0,ns,3
Selection Sort,Rust,10000,,,57465651.0,ns,3
Selection Sort,Rust,10000,,,57608846.0,ns,3
Selection Sort,Rust,10000,,,57454795.0,ns,3
Selection Sort,Rust,10000,,,57454533.0,ns,3
Selection Sort,Rust,10000,,,57450229.0,ns,3
Selection Sort,Rust,10000,,,57456448.0,ns,3
Selection Sort,Rust,10000,,,57445206.0,ns,3
Selection Sort,Rust,10000,,,57441422.0,ns,3
Selection Sort,Rust,10000,,,57459716.0,ns,3
Selection Sort,Rust,10000,,,57473167.0,ns,3
Selection Sort,Rust,10000,,,57456596.0,ns,3
Selection Sort,Rust,10000,,,57570779.0,ns,3
Selection Sort,Rust,10000,,,57450144.0,ns,3
Selection Sort,Rust,10000,,,57464598.0,ns,3
Selection Sort,Rust,10000,,,57441557.0,ns,3
Selection Sort,Rust,10000,,,57443715.0,ns,3
Selection Sort,Rust,10000,,,57431737.0,ns,3
Selection Sort,Rust,10000,,,57470604.0,ns,3
Selection Sort,Rust,10000,,,57446881.0,ns,3
Selection Sort,Rust,10000,,,57462989.0,ns,3
Selection Sort,Rust,10000,,,57463471.0,ns,3
Selection Sort,Rust,10000,,,57445083.0,ns,3
Selection Sort,Rust,10000,,,57603462.0,ns,3
Selection Sort,Rust,10000,,,57456819.0,ns,3
Selection Sort,Rust,10000,,,57437726.0,ns,3
Selection Sort,Rust,10000,,,57440392.0,ns,3
Selection Sort,Rust,10000,,,57473882.0,ns,3
Selection Sort,Rust,10000,,,57453878.0,ns,3
Selection Sort,Rust,10000,,,57447726.0,ns,3
Selection Sort,Rust,10000,,,57442284.0,ns,3
Selection Sort,Rust,10000,,,57451684.0,ns,3
Selection Sort,Rust,10000,,,57445742.0,ns,3
Selection Sort,Rust,10000,,,57578716.0,ns,3
Selection Sort,Rust,10000,,,57486744.0,ns,3
Selection Sort,Rust,10000,,,57467563.0,ns,3
Selection Sort,Rust,10000,,,57440076.0,ns,3
Selection Sort,Rust,10000,,,57450450.0,ns,3
Selection Sort,Rust,10000,,,57483114.0,ns,3
Selection Sort,Rust,10000,,,57460394.0,ns,3
Selection Sort,Rust,10000,,,57443411.0,ns,3
Selection Sort,Rust,10000,,,57459504.0,ns,3
Selection Sort,Rust,10000,,,57438961.0,ns,3
Selection Sort,Rust,10000,,,57443242.0,ns,3
Selection Sort,Rust,10000,,,57640190.0,ns,3
Selection Sort,Rust,10000,,,57468879.0,ns,3
Selection Sort,Rust,10000,,,57445504.0,ns,3
Selection Sort,Rust,10000,,,57548552.0,ns,3
Selection Sort,Rust,10000,,,57454445.0,ns,3
Selection Sort,Rust,10000,,,57425104.0,ns,3
Selection Sort,Rust,10000,,,57455275.0,ns,3
Selection Sort,Rust,10000,,,57496532.0,ns,3
Selection Sort,Rust,10000,,,57463959.0,ns,3
Selection Sort,Rust,10000,,,57442805.0,ns,3
Selection Sort,Rust,10000,,,57644965.0,ns,3
Selection Sort,Rust,10000,,,57456825.0,ns,3
Selection Sort,Rust,10000,,,57443020.0,ns,3
Selection Sort,Rust,10000,,,57457183.0,ns,3
Selection Sort,Rust,10000,,,57450723.0,ns,3
Selection Sort,Rust,10000,,,57434494.0,ns,3
Selection Sort,Rust,10000,,,57449401.0,ns,3
Selection Sort,Rust,10000,,,57453657.0,ns,3
Selection Sort,Rust,10000,,,57445528.0,ns,3
Selection Sort,Rust,10000,,,57444911.0,ns,3
Selection Sort,Rust,10000,,,57560469.0,ns,3
Selection Sort,Rust,10000,,,57518940.0,ns,3
Selection Sort,Rust,10000,,,57432284.0,ns,3
Selection Sort,Rust,10000,,,57435986.0,ns,3
Selection Sort,Rust,10000,,,57448909.0,ns,3
Selection Sort,Rust,10000,,,57447976.0,ns,3
Selection Sort,Rust,10000,,,57456168.0,ns,3
Selection Sort,Rust,10000,,,57463879.0,ns,3
Selection Sort,Rust,10000,,,57463425.0,ns,3
Selection Sort,Rust,10000,,,57444225.0,ns,3
Selection Sort,Rust,10000,,,57443879.0,ns,3
Selection Sort,Rust,10000,,,57598259.0,ns,3
Selection Sort,Rust,10000,,,57453312.0,ns,3
Selection Sort,Rust,10000,,,57441306.0,ns,3
Selection Sort,Rust,10000,,,57450714.0,ns,3
Selection Sort,Rust,10000,,,57461950.0,ns,3
Selection Sort,Rust,10000,,,57453169.0,ns,3
Selection Sort,Rust,10000,,,57461887.0,ns,3
Selection Sort,Rust,10000,,,57455687.0,ns,3
Selection Sort,Rust,10000,,,57458812.0,ns,3
Selection Sort,Rust,10000,,,57430862.0,ns,3
Selection Sort,Rust,10000,,,57455801.0,ns,3
Selection Sort,Rust,10000,,,57469152.0,ns,3
Selection Sort,Rust,10000,,,57450863.0,ns,3
Selection Sort,Rust,10000,,,57469284.0,ns,3
Selection Sort,Rust,10000,,,57466710.0,ns,3
Selection Sort,Rust,10000,,,57510025.0,ns,3
