group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
Rust selection_sort 1000,,,,,967556.0,ns,4
Rust selection_sort 1000,,,,,1935704.0,ns,8
Rust selection_sort 1000,,,,,2906078.0,ns,12
Rust selection_sort 1000,,,,,3876338.0,ns,16
Rust selection_sort 1000,,,,,4852426.0,ns,20
Rust selection_sort 1000,,,,,5827185.0,ns,24
Rust selection_sort 1000,,,,,6790851.0,ns,28
Rust selection_sort 1000,,,,,7759148.0,ns,32
Rust selection_sort 1000,,,,,8736407.0,ns,36
Rust selection_sort 1000,,,,,9689970.0,ns,40
Rust selection_sort 1000,,,,,10673557.0,ns,44
Rust selection_sort 1000,,,,,11665639.0,ns,48
Rust selection_sort 1000,,,,,12601799.0,ns,52
Rust selection_sort 1000,,,,,13580190.0,ns,56
Rust selection_sort 1000,,,,,14550476.0,ns,60
Rust selection_sort 1000,,,,,15501753.0,ns,64
Rust selection_sort 1000,,,,,16473068.0,ns,68
Rust selection_sort 1000,,,,,17482914.0,ns,72
Rust selection_sort 1000,,,,,18450168.0,ns,76
Rust selection_sort 1000,,,,,19377398.0,ns,80
Rust selection_sort 1000,,,,,20385095.0,ns,84
Rust selection_sort 1000,,,,,21351253.0,ns,88
Rust selection_sort 1000,,,,,22332874.0,ns,92
Rust selection_sort 1000,,,,,23297962.0,ns,96
Rust selection_sort 1000,,,,,24252241.0,ns,100
Rust selection_sort 1000,,,,,25211217.0,ns,104
Rust selection_sort 1000,,,,,26203247.0,ns,108
Rust selection_sort 1000,,,,,30228830.0,ns,112
Rust selection_sort 1000,,,,,32874834.0,ns,116
Rust selection_sort 1000,,,,,29543482.0,ns,120
Rust selection_sort 1000,,,,,30395443.0,ns,124
Rust selection_sort 1000,,,,,31372879.0,ns,128
Rust selection_sort 1000,,,,,32285433.0,ns,132
Rust selection_sort 1000,,,,,33178511.0,ns,136
Rust selection_sort 1000,,,,,34194754.0,ns,140
Rust selection_sort 1000,,,,,35207929.0,ns,144
Rust selection_sort 1000,,,,,35980629.0,ns,148
Rust selection_sort 1000,,,,,36932684.0,ns,152
Rust selection_sort 1000,,,,,37986983.0,ns,156
Rust selection_sort 1000,,,,,39204968.0,ns,160
Rust selection_sort 1000,,,,,40033196.0,ns,164
Rust selection_sort 1000,,,,,40875790.0,ns,168
Rust selection_sort 1000,,,,,41672998.0,ns,172
Rust selection_sort 1000,,,,,42633747.0,ns,176
Rust selection_sort 1000,,,,,43865638.0,ns,180
Rust selection_sort 1000,,,,,44880510.0,ns,184
Rust selection_sort 1000,,,,,45984626.0,ns,188
Rust selection_sort 1000,,,,,46969042.0,ns,192
Rust selection_sort 1000,,,,,47756920.0,ns,196
Rust selection_sort 1000,,,,,48805329.0,ns,200
Rust selection_sort 1000,,,,,49717571.0,ns,204
Rust selection_sort 1000,,,,,51010095.0,ns,208
Rust selection_sort 1000,,,,,53560582.0,ns,212
Rust selection_sort 1000,,,,,58583853.0,ns,216
Rust selection_sort 1000,,,,,53418146.0,ns,220
Rust selection_sort 1000,,,,,57928589.0,ns,224
Rust selection_sort 1000,,,,,57891193.0,ns,228
Rust selection_sort 1000,,,,,56769222.0,ns,232
Rust selection_sort 1000,,,,,57384869.0,ns,236
Rust selection_sort 1000,,,,,61588378.0,ns,240
Rust selection_sort 1000,,,,,62188194.0,ns,244
Rust selection_sort 1000,,,,,61400864.0,ns,248
Rust selection_sort 1000,,,,,61656064.0,ns,252
Rust selection_sort 1000,,,,,62342234.0,ns,256
Rust selection_sort 1000,,,,,63136906.0,ns,260
Rust selection_sort 1000,,,,,64135798.0,ns,264
Rust selection_sort 1000,,,,,65032184.0,ns,268
Rust selection_sort 1000,,,,,66001219.0,ns,272
Rust selection_sort 1000,,,,,67092104.0,ns,276
Rust selection_sort 1000,,,,,67979326.0,ns,280
Rust selection_sort 1000,,,,,68892756.0,ns,284
Rust selection_sort 1000,,,,,69870754.0,ns,288
Rust selection_sort 1000,,,,,70894375.0,ns,292
Rust selection_sort 1000,,,,,71762042.0,ns,296
Rust selection_sort 1000,,,,,72822305.0,ns,300
Rust selection_sort 1000,,,,,73903078.0,ns,304
Rust selection_sort 1000,,,,,74744864.0,ns,308
Rust selection_sort 1000,,,,,75648772.0,ns,312
Rust selection_sort 1000,,,,,76568605.0,ns,316
Rust selection_sort 1000,,,,,77799745.0,ns,320
Rust selection_sort 1000,,,,,90142596.0,ns,324
Rust selection_sort 1000,,,,,96549758.0,ns,328
Rust selection_sort 1000,,,,,93623026.0,ns,332
Rust selection_sort 1000,,,,,83881637.0,ns,336
Rust selection_sort 1000,,,,,83348848.0,ns,340
Rust selection_sort 1000,,,,,83981349.0,ns,344
Rust selection_sort 1000,,,,,84958536.0,ns,348
Rust selection_sort 1000,,,,,87618572.0,ns,352
Rust selection_sort 1000,,,,,87586121.0,ns,356
Rust selection_sort 1000,,,,,88423171.0,ns,360
Rust selection_sort 1000,,,,,88581880.0,ns,364
Rust selection_sort 1000,,,,,89554979.0,ns,368
Rust selection_sort 1000,,,,,92218502.0,ns,372
Rust selection_sort 1000,,,,,93478210.0,ns,376
Rust selection_sort 1000,,,,,93288469.0,ns,380
Rust selection_sort 1000,,,,,107952976.0,ns,384
Rust selection_sort 1000,,,,,95332014.0,ns,388
Rust selection_sort 1000,,,,,96147039.0,ns,392
Rust selection_sort 1000,,,,,96202256.0,ns,396
Rust selection_sort 1000,,,,,97113565.0,ns,400
