group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
C insertion_sort 10,,,,,60182811.0,ns,5
C insertion_sort 10,,,,,58262522.0,ns,5
C insertion_sort 10,,,,,56916139.0,ns,5
C insertion_sort 10,,,,,59041512.0,ns,5
C insertion_sort 10,,,,,57178317.0,ns,5
C insertion_sort 10,,,,,57157526.0,ns,5
C insertion_sort 10,,,,,59341838.0,ns,5
C insertion_sort 10,,,,,62048041.0,ns,5
C insertion_sort 10,,,,,58490625.0,ns,5
C insertion_sort 10,,,,,60155393.0,ns,5
C insertion_sort 10,,,,,58327047.0,ns,5
C insertion_sort 10,,,,,58880244.0,ns,5
C insertion_sort 10,,,,,55645002.0,ns,5
C insertion_sort 10,,,,,58742325.0,ns,5
C insertion_sort 10,,,,,59193899.0,ns,5
C insertion_sort 10,,,,,59496392.0,ns,5
C insertion_sort 10,,,,,57205778.0,ns,5
C insertion_sort 10,,,,,58047452.0,ns,5
C insertion_sort 10,,,,,57519970.0,ns,5
C insertion_sort 10,,,,,56059078.0,ns,5
C insertion_sort 10,,,,,59160299.0,ns,5
C insertion_sort 10,,,,,55760129.0,ns,5
C insertion_sort 10,,,,,60700758.0,ns,5
C insertion_sort 10,,,,,58307767.0,ns,5
C insertion_sort 10,,,,,56767655.0,ns,5
C insertion_sort 10,,,,,59289322.0,ns,5
C insertion_sort 10,,,,,57126030.0,ns,5
C insertion_sort 10,,,,,58158794.0,ns,5
C insertion_sort 10,,,,,56450779.0,ns,5
C insertion_sort 10,,,,,56699577.0,ns,5
C insertion_sort 10,,,,,57498383.0,ns,5
C insertion_sort 10,,,,,56434943.0,ns,5
C insertion_sort 10,,,,,56514535.0,ns,5
C insertion_sort 10,,,,,57105229.0,ns,5
C insertion_sort 10,,,,,61118726.0,ns,5
C insertion_sort 10,,,,,56629160.0,ns,5
C insertion_sort 10,,,,,60904081.0,ns,5
C insertion_sort 10,,,,,57752059.0,ns,5
C insertion_sort 10,,,,,58253371.0,ns,5
C insertion_sort 10,,,,,55943510.0,ns,5
C insertion_sort 10,,,,,57197861.0,ns,5
C insertion_sort 10,,,,,60307142.0,ns,5
C insertion_sort 10,,,,,56849886.0,ns,5
C insertion_sort 10,,,,,58089797.0,ns,5
C insertion_sort 10,,,,,58713805.0,ns,5
C insertion_sort 10,,,,,58580995.0,ns,5
C insertion_sort 10,,,,,60185757.0,ns,5
C insertion_sort 10,,,,,60543284.0,ns,5
C insertion_sort 10,,,,,58072561.0,ns,5
C insertion_sort 10,,,,,58475853.0,ns,5
C insertion_sort 10,,,,,61881739.0,ns,5
C insertion_sort 10,,,,,62008091.0,ns,5
C insertion_sort 10,,,,,55712349.0,ns,5
C insertion_sort 10,,,,,56869929.0,ns,5
C insertion_sort 10,,,,,57683880.0,ns,5
C insertion_sort 10,,,,,56071574.0,ns,5
C insertion_sort 10,,,,,61328957.0,ns,5
C insertion_sort 10,,,,,58979931.0,ns,5
C insertion_sort 10,,,,,57700576.0,ns,5
C insertion_sort 10,,,,,56595740.0,ns,5
C insertion_sort 10,,,,,57326923.0,ns,5
C insertion_sort 10,,,,,56619067.0,ns,5
C insertion_sort 10,,,,,61190464.0,ns,5
C insertion_sort 10,,,,,56563089.0,ns,5
C insertion_sort 10,,,,,56522576.0,ns,5
C insertion_sort 10,,,,,56797527.0,ns,5
C insertion_sort 10,,,,,58280932.0,ns,5
C insertion_sort 10,,,,,58478392.0,ns,5
C insertion_sort 10,,,,,55970059.0,ns,5
C insertion_sort 10,,,,,56735786.0,ns,5
C insertion_sort 10,,,,,56474363.0,ns,5
C insertion_sort 10,,,,,56120145.0,ns,5
C insertion_sort 10,,,,,58078135.0,ns,5
C insertion_sort 10,,,,,57074637.0,ns,5
C insertion_sort 10,,,,,58232486.0,ns,5
C insertion_sort 10,,,,,56079719.0,ns,5
C insertion_sort 10,,,,,59992237.0,ns,5
C insertion_sort 10,,,,,64688338.0,ns,5
C insertion_sort 10,,,,,58090007.0,ns,5
C insertion_sort 10,,,,,55552373.0,ns,5
C insertion_sort 10,,,,,56018191.0,ns,5
C insertion_sort 10,,,,,58088289.0,ns,5
C insertion_sort 10,,,,,56294239.0,ns,5
C insertion_sort 10,,,,,56463650.0,ns,5
C insertion_sort 10,,,,,56585497.0,ns,5
C insertion_sort 10,,,,,58085466.0,ns,5
C insertion_sort 10,,,,,60915249.0,ns,5
C insertion_sort 10,,,,,59989259.0,ns,5
C insertion_sort 10,,,,,59832556.0,ns,5
C insertion_sort 10,,,,,61208966.0,ns,5
C insertion_sort 10,,,,,57673684.0,ns,5
C insertion_sort 10,,,,,59347192.0,ns,5
C insertion_sort 10,,,,,57631110.0,ns,5
C insertion_sort 10,,,,,57949245.0,ns,5
C insertion_sort 10,,,,,56129277.0,ns,5
C insertion_sort 10,,,,,57523117.0,ns,5
C insertion_sort 10,,,,,56403466.0,ns,5
C insertion_sort 10,,,,,57752927.0,ns,5
C insertion_sort 10,,,,,56369071.0,ns,5
C insertion_sort 10,,,,,60849658.0,ns,5
