group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
Insertion Sort,Rust,100,,,37477820.0,ns,14720
Insertion Sort,Rust,100,,,38260313.0,ns,15040
Insertion Sort,Rust,100,,,38377146.0,ns,15360
Insertion Sort,Rust,100,,,38728414.0,ns,15680
Insertion Sort,Rust,100,,,39509144.0,ns,16000
Insertion Sort,Rust,100,,,40852860.0,ns,16320
Insertion Sort,Rust,100,,,42343601.0,ns,16640
Insertion Sort,Rust,100,,,43201615.0,ns,16960
Insertion Sort,Rust,100,,,44062447.0,ns,17280
Insertion Sort,Rust,100,,,44532429.0,ns,17600
Insertion Sort,Rust,100,,,44327708.0,ns,17920
Insertion Sort,Rust,100,,,45107338.0,ns,18240
Insertion Sort,Rust,100,,,46901240.0,ns,18560
Insertion Sort,Rust,100,,,48049141.0,ns,18880
Insertion Sort,Rust,100,,,48945346.0,ns,19200
Insertion Sort,Rust,100,,,48926301.0,ns,19520
Insertion Sort,Rust,100,,,49033672.0,ns,19840
Insertion Sort,Rust,100,,,50165344.0,ns,20160
Insertion Sort,Rust,100,,,52164243.0,ns,20480
Insertion Sort,Rust,100,,,53031657.0,ns,20800
Insertion Sort,Rust,100,,,53288110.0,ns,21120
Insertion Sort,Rust,100,,,53125231.0,ns,21440
Insertion Sort,Rust,100,,,54310629.0,ns,21760
Insertion Sort,Rust,100,,,56269883.0,ns,22080
Insertion Sort,Rust,100,,,57061011.0,ns,22400
Insertion Sort,Rust,100,,,56869436.0,ns,22720
Insertion Sort,Rust,100,,,57016377.0,ns,23040
Insertion Sort,Rust,100,,,58494171.0,ns,23360
Insertion Sort,Rust,100,,,60386269.0,ns,23680
Insertion Sort,Rust,100,,,61153963.0,ns,24000
Insertion Sort,Rust,100,,,60283417.0,ns,24320
Insertion Sort,Rust,100,,,61481628.0,ns,24640
Insertion Sort,Rust,100,,,63599684.0,ns,24960
Insertion Sort,Rust,100,,,64430431.0,ns,25280
Insertion Sort,Rust,100,,,63448253.0,ns,25600
Insertion Sort,Rust,100,,,65039883.0,ns,25920
Insertion Sort,Rust,100,,,66899306.0,ns,26240
Insertion Sort,Rust,100,,,67797278.0,ns,26560
Insertion Sort,Rust,100,,,67379938.0,ns,26880
Insertion Sort,Rust,100,,,67240941.0,ns,27200
Insertion Sort,Rust,100,,,69903614.0,ns,27520
Insertion Sort,Rust,100,,,71010019.0,ns,27840
Insertion Sort,Rust,100,,,70195701.0,ns,28160
Insertion Sort,Rust,100,,,71022099.0,ns,28480
Insertion Sort,Rust,100,,,73484107.0,ns,28800
Insertion Sort,Rust,100,,,74346708.0,ns,29120
Insertion Sort,Rust,100,,,73841127.0,ns,29440
Insertion Sort,Rust,100,,,73725941.0,ns,29760
Insertion Sort,Rust,100,,,76593622.0,ns,30080
Insertion Sort,Rust,100,,,77577948.0,ns,30400
Insertion Sort,Rust,100,,,76225833.0,ns,30720
Insertion Sort,Rust,100,,,77798115.0,ns,31040
Insertion Sort,Rust,100,,,80086336.0,ns,31360
Insertion Sort,Rust,100,,,80014144.0,ns,31680
Insertion Sort,Rust,100,,,79359577.0,ns,32000
